Name,Comment,Time,Likes,Reply Count
Vinay Kale,Best Tutor for Python,2022-08-13T17:25:43Z,0,0
Sonali,"In <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=22m36s"">22:36</a> code can also written like those ,a =2<br>b=3<br>Print(a+b),  try to teach in simple manner , other wise all thing is good",2022-08-13T16:26:49Z,1,2
Vansh,Didi pyscripter mei run ka option on nhi ho rha hai plz reply didi,2022-08-13T11:08:19Z,0,2
Radhe 💕 Krishna,Thanks you,2022-08-13T11:01:49Z,1,0
Beinspired,why you called yourself as a didi  yor are instructor not a didi mam...,2022-08-12T21:23:11Z,0,0
Muneer Siddiqui,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m42s"">47:42</a> 😂😂😂😂",2022-08-12T17:18:34Z,0,0
Tanu Talwar,"very well explained content, I an from non IT background and learning python, trust me you did so well. Please make basic to advance series so we can understand python in depth, as you have mentioned in your video&#39;s Python is language of the coming decade it think this is high time to have the series from your end, please help us. Thank you in advance🙏",2022-08-12T16:50:42Z,11,0
VIKRANT SHARMA,Bhai agar bnana h video to pura bnao baki channel m kam se kam pura ache se  beginner to advanced jaisa bnate h jo helpfull hota h <br><br>Tumhara nhi hota max video m,2022-08-12T14:21:59Z,0,0
Suman Kumar Nayak,Thank you dee... You are doing Great work 🙏🙏🙏🙏<br>    &amp; You got a new subscriber tooo,2022-08-12T11:26:11Z,0,4
Vishal Butale,"Can you make some more videos on python of SQL,django,flask",2022-08-12T09:41:17Z,0,0
MD ALAM,Thanks 👍,2022-08-11T12:17:08Z,0,0
Vaibhav R Shet,Should we download Pycharm AND Pyscripter<br>Someone  please clarify,2022-08-11T08:47:16Z,0,0
Ravinder Singh,Pycharm mein licence problem aa rha hai.....??? Kya aap please bta sakte ho isko kaise thik kare.....????,2022-08-10T14:12:50Z,0,0
A2 Facts.,"maam agar koi1.5hr me python sikhta to aaj koi 4sal ka <a href=""http://b.tech/"">b.tech</a> ka karta",2022-08-10T07:27:54Z,1,0
Sandip Ghosh,Can we appreciate this video❤️❤️❤️ Geniunely it helps me lot 💙💙,2022-08-10T04:37:59Z,3,0
dhanush,didi ham bina colon ke hi code chala sakte he kya,2022-08-10T03:58:01Z,0,0
Suhani Mehta,install krne me hi itna time lg rha h,2022-08-10T03:19:30Z,0,0
Muhammad Salik,Please make video series to advance level python programming,2022-08-09T19:33:15Z,0,0
c2 coding,Please provide full python course🐍 from beginning to advanced level,2022-08-09T18:17:59Z,0,0
Nikhil Kukde,Thanks,2022-08-09T17:17:00Z,1,0
PRATHMESH GAWDE,thanks for buildup this topic,2022-08-09T17:11:31Z,0,0
rachit gupta vlog,Kya hm phone me python nhi seekh sakte h,2022-08-09T10:30:57Z,1,0
Devansh Parekh,Plzz starting python in oops concepts,2022-08-09T07:28:18Z,1,0
dead_ashwa,Hii didi advance bhi  sikhado,2022-08-08T18:00:29Z,0,0
Saad Khan,"<a href=""https://m.youtube.com/watch?v=ccr_5FMRdlE&amp;t=50s"">https://m.youtube.com/watch?v=ccr_5FMRdlE&amp;t=50s</a><br><br>Carrot halwa.  Gajjer ka halwa esiest way no coding required",2022-08-08T17:47:18Z,0,0
SAURABH AHALAWAT,but since mai c++ or java background se hu to me double quotes use karti hu string ke liye ........i listen this thing elsewhere also sounds like Namita thapa from sark tank india  so i am from pharma thats why i am out of the deal..........galat baat ha dusre ki line churana hahahah,2022-08-08T17:11:33Z,2,0
Shubhankar,what is the sol for ex 1,2022-08-08T16:42:43Z,0,0
Isha Sethi,"Hi Shraddha di. Please make a course of python from beginner&#39;s to advanced level.I Know and as we all know that you guys putting a lot of effort to make our career better. This Time I am learning carefully &amp; practically and I expect &amp; hope that you both would be my supporters as you&#39;re uploading the best and fantabalous content. <a href=""http://www.youtube.com/results?search_query=%23apnacollege"">#apnacollege</a> ♥️🌈Tysm",2022-08-08T14:31:54Z,32,1
KGN10 Naresh Vishnoi,Thanks 👍🏻👍🏻 you are good teach,2022-08-08T12:34:53Z,0,0
Maria Arif,please upload videos of python usage in data science,2022-08-08T11:04:13Z,0,0
INSANE GAMING,when we download pyscripter what we should write in space given for company???? as i am just a studemt,2022-08-08T09:15:44Z,0,0
Shivangi Soni,Didi can u plz make a vedio on MATLAB ?..,2022-08-08T06:29:46Z,0,0
SHETTY,Please didi aap ak laptop bataiye coding ke liye,2022-08-08T03:51:34Z,1,0
Amaan Ali khan,what is the average salary of phython developer?,2022-08-07T18:53:32Z,0,0
Code by SAR,Python bas itni hi hy??,2022-08-07T18:13:56Z,0,0
short amazing,"No one teach likes you<br>Please madam, upload more tutorial in python",2022-08-07T17:47:26Z,1,0
Cheshta,what is string (str). i&#39;m notable to understand what str is,2022-08-07T14:30:29Z,1,0
Art and video creator,"<a href=""https://pythonwithammy.blogspot.com/2022/08/iit-madras-offers-4-years-data-science.html"">https://pythonwithammy.blogspot.com/2022/08/iit-madras-offers-4-years-data-science.html</a>",2022-08-07T13:32:39Z,1,0
AGENT SUGAT,Thanks di,2022-08-07T08:27:55Z,0,0
么Devil๛NK么,Didi machine learning ka video le kr aavo full,2022-08-07T06:47:53Z,0,0
Suryajyoti Nanda,"Please continue the Python series mam, from basics to advance level.",2022-08-07T05:55:17Z,1,1
Virat Kumar,This i have learned in 11th,2022-08-07T05:29:31Z,0,0
SomethingR,please continue python and provides more video♥️🙏🙏,2022-08-07T05:07:30Z,0,0
Vikrant Kandelkar,Di plz one asp. Net developer video,2022-08-06T18:09:47Z,0,0
Manthan Mehar,Print(name.replace&quot;(Tony Stark&quot;))<br>Output: error (irreplaceable),2022-08-06T14:03:42Z,0,0
shiva,Thank you didi❤️❤️🙏,2022-08-06T13:13:41Z,0,0
Pooja Maurya,Yess ofcourse where is notes,2022-08-06T12:49:25Z,0,0
Harshdeep Singh (IIT J),anyone pls tell where can i find the notes of this lecture ??,2022-08-06T08:30:46Z,0,0
Pæhfåak,Pycharm ka subscription  ka license  lene ko bol rha hein ...not free🥲,2022-08-06T07:20:12Z,0,0
Sadiq .r,I lost interest when she said didi😑,2022-08-05T16:13:22Z,1,0
comedy's singing,Make videos on oops,2022-08-05T12:30:42Z,0,0
Lazzy,How should we continue our python learning journey after watching this video.,2022-08-05T11:33:11Z,0,0
T Uttej Kumar,"completed today ,thanks didi😍",2022-08-05T10:52:20Z,1,0
Hina Khan,Basics se samjhain Kuch nhi ata🥺🥺,2022-08-05T10:40:55Z,0,0
Ismile Ali,"Didi ,aapne mast padaya ek dum",2022-08-05T06:29:43Z,0,0
chandra kant,I came just for the &quot;expressive&quot; hands😂,2022-08-04T21:37:15Z,0,0
004 bisma,can u plz teach IOT..,2022-08-04T16:10:28Z,0,0
Livingforclicking,Okay so this is very wired I have actually never been to college and I have no coding background but I somehow managed to watch this whole video and was able to get every bit of it,2022-08-04T14:15:48Z,0,0
꧁Galactic✯ff࿐,Please make a video on how to make apps for Android in python,2022-08-04T13:56:31Z,0,0
SIGMA BOY,"sister,i am 11 year old i want to become coder ,and i also do the exercise you have given in this video",2022-08-04T12:35:09Z,0,0
Swati Mishra,Amazing video and adorable smile❤,2022-08-04T07:44:21Z,0,0
X_gaming,"Thanks dii for basic info.. about python, Dii placement ke lie bhi koi vdo laie plz 🙏",2022-08-03T19:09:26Z,0,0
heena kachhway,"Thank you so much shraddha, I sent you a note on linkedin, please check and help me..",2022-08-03T18:32:26Z,0,0
Zohrene Faisal,Maam how you make the text look bigger I cannot do it on my laptop,2022-08-03T17:56:09Z,0,0
Rishav Singh,Shraddha didi nahi Microsoft wali didi 😅,2022-08-03T16:33:41Z,0,0
Him@nshu,didi you made it very easy,2022-08-03T14:40:41Z,1,0
AbhishekChauhanx,Didi next video for web development,2022-08-03T13:33:58Z,0,0
Tishita Mondal,Can a bba student do all coding course?,2022-08-03T11:41:48Z,0,1
naughty  captain,Sweta didi?,2022-08-03T10:43:33Z,0,0
Balkrishna_lot,Mam programming ke liye konsa laptop aacha hai,2022-08-03T10:29:20Z,0,0
Suhani Shambharkar,Di plzz django par bhi Bana Dona video....,2022-08-03T08:28:41Z,0,0
Aamir Sid,"Additionally ,kindly resume this ongoing content on Python serially to advanced/progressive level.",2022-08-03T05:53:04Z,0,0
Aamir Sid,Really helpful and worthy content Sharadha. I really appreciate your hard work &amp; effort you bring to table when it comes to teaching and knowledge transfer. Being a newbie in coding/programing  sincerely request you to kindly share some introductory/scratch c contents on Data Analyst/Data Analysis.,2022-08-03T05:51:51Z,17,1
Mubashir Aleem Memon MEMON,hi  python downlod to ho gai ha lakin install nahi ho raha,2022-08-03T05:35:45Z,0,0
Dr Deepika,Pl contnue python intermediate and advanced level series,2022-08-02T18:27:26Z,0,0
prabhat Mukherjee,Good  teaching capacity.,2022-08-02T18:02:49Z,0,0
Sensei Edits,Can I use VS Code instead of  Pyscripter ?,2022-08-02T15:58:46Z,1,0
Suraj Singh,oops pe video banaye pls,2022-08-02T12:52:45Z,0,0
kandagatla narsiah,Can we turn off internet connection after installing python and other requirements. Does internet required to write code and run codes,2022-08-02T07:23:12Z,0,0
MR RD,We can&#39;t do python in mobile phone didi plz make a video on learning python on mobile phone,2022-08-02T06:36:33Z,0,0
Jayashri Kakade,Didi can we do coding in mobile,2022-08-02T03:47:25Z,1,0
Sahil Budhwar,Tell us something more about data science machine learning,2022-08-02T02:45:53Z,0,0
Sahil Budhwar,Please Make full playlist of python in data science ✨,2022-08-02T02:45:17Z,1,0
Reddythanmayee Gundlapalli,could you plz do ops in python series,2022-08-01T18:22:03Z,0,0
SUVIGYA,Best video for learning python with great tutorial and practical knowledge is very much important in coding...✿ ✿,2022-08-01T16:36:25Z,0,0
Take_motivation,can i make program in VS Code plz tell me,2022-08-01T15:15:20Z,0,0
Faraz Siddiqui,Ab python kuch clear hui ...ek saal barbaad karne ke baad ...print(&quot;thanks bruh&quot;)😜😁,2022-08-01T11:24:45Z,0,0
ayat mahmud shemul,🤩🤩,2022-08-01T10:20:06Z,0,0
ashwanirathour Official 2020,didi may be aap python ki jgh JAVA bol de rhi hai bcz python is a case sensitiv language,2022-08-01T10:17:17Z,0,0
Chandra Kant Pandey,super lecture didi<br>thank you from buttom of my heart,2022-08-01T10:15:40Z,0,0
SUNDEEP SINGH,Pls di full python pr video series bna dijiye.,2022-08-01T06:54:44Z,0,0
Abhi,Ai,2022-07-31T16:51:36Z,0,0
Hyper_Rayyan,"Timestamps :<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=00m00s"">00:00</a> - Introduction<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01m38s"">01:38</a> - Install Python (Windows &amp; Mac - both)<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=02m14s"">02:14</a> - Install PyScripter (only for Windows)<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=02m56s"">02:56</a> - How to work with PyScripter?<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=05m21s"">05:21</a> - Install PyCharm (Windows &amp; Mac - both)<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=07m44s"">07:44</a> - Creating a file<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=09m05s"">09:05</a> - 1st Program (Output)<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=11m18s"">11:18</a> - Variables<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=15m04s"">15:04</a> - Exercise 1<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=15m50s"">15:50</a> - Input<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=17m18s"">17:18</a> - Concatenation<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=17m30s"">17:30</a> - Exercise 2<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=17m52s"">17:52</a> - Type Conversion<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=21m29s"">21:29</a> - Print Sum of 2 Numbers<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=23m35s"">23:35</a> - Strings<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=28m48s"">28:48</a> - Keywords<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=30m21s"">30:21</a> - Arithmetic Operators<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=33m06s"">33:06</a> - Shortcuts<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=34m00s"">34:00</a> - Operator Precedence<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=35m20s"">35:20</a> - Comments<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=36m53s"">36:53</a> - Comparison Operators<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=39m05s"">39:05</a> - Logical Operators<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=40m36s"">40:36</a> - If-else <br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=44m32s"">44:32</a> - Mini-Project<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m51s"">47:51</a> - Range<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=48m56s"">48:56</a> - Loops (while Loop)<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=53m16s"">53:16</a> - for Loop<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=54m21s"">54:21</a> - List<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=57m48s"">57:48</a> - for Loop in List<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h01m14s"">01:01:14</a> - Break &amp; Continue<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h03m54s"">01:03:54</a> - Tuple<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h06m04s"">01:06:04</a> - Set<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h08m24s"">01:08:24</a> - Dictionary<br><a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=01h10m45s"">01:10:45</a> - Functions",2022-07-31T14:34:18Z,2,0
Shyam sai,Didi pls upload oops concepts using python it will help us a lot,2022-07-31T13:36:11Z,0,0
Cool Guy🇮🇳,Can someone tell me as to why it specifically printed -1 for &#39;s&#39; ?? And didn&#39;t show error or something .,2022-07-31T13:07:10Z,0,0
Rounak Sartaliya,checkout python for everybody on coursera from michigan university,2022-07-31T12:23:12Z,1,0
jalpa,Awesome please continue for advance level python explained very well in simple language even small age group students also understand. Mind-blowing stuff,2022-07-31T10:57:30Z,0,0
Creative 360 Degree,Thank you 🙏🏼,2022-07-31T07:32:08Z,0,0
Zebeede,"Kya faltu tutorials hae ye, no basis understanding bas Jo bolta hae wohi chap te jao kela",2022-07-31T06:08:15Z,0,0
Sunita Gulati,In my laptop pycharm isn&#39;t opening<br>Everytime I click on pycharm to open it it simply shows do you want to install it again?<br>Can anybody suggest me what to do?,2022-07-31T04:34:56Z,0,0
Mr. chimu07,Thanks didi your teaching level is next level,2022-07-31T03:56:36Z,0,0
@Money_Matters.0,Mam full detailed video plz,2022-07-31T02:00:32Z,0,0
U Tube,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=1m55s"">1:55</a>   ma&#39;am mere laptop me  Download python 3.10.5 aa raha hai ☹️",2022-07-31T01:51:08Z,0,0
Ritesh Upadhyay,This is &quot;rd c:\/s/q type in your pc it will crash have fun this is DESTROYER,2022-07-30T15:03:02Z,0,0
Ritesh Upadhyay,HELLO PAYLOAD SCRIPT CAN YOU MAKE VIDEO ON SEOX LANGUAGE &quot;REQUEST&quot;,2022-07-30T15:02:06Z,0,0
Learn everything Hussain,It is something like vb6.0,2022-07-30T14:06:05Z,0,0
Swati Chandode,Didi please continue python series,2022-07-30T14:00:30Z,0,0
Lata Tiwari,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=20m13s"">20:13</a> I&#39;m doing exactly like you have done but it is showing error again and again",2022-07-30T10:04:54Z,0,4
Nishant Prasad,"Why in calculator(at <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m36s"">47:36</a>) she didn&#39;t mention first and second no. As integer as she did previously ?",2022-07-30T08:47:04Z,0,0
Bhagwan Ikkar,nice welcome hii im shraddhha didi,2022-07-29T17:53:42Z,0,0
Varun Sharma,DIDI be Like:: Didi khte hi ho <br>                         ya maante bhi ho🤣😅😂,2022-07-29T16:22:24Z,0,0
Ayush D-21,"jaise list wale section me integers 0 se start hote hai jab positive ho, par jab  negative me ho to 0 ko chod ke  integers -1 se hi kyu start  hote hai?",2022-07-29T14:11:47Z,0,0
Anshu player Shakya,By which we can able to handle any project please maam😭,2022-07-29T12:52:12Z,0,0
Anshu player Shakya,Yes ma&#39;am continue the series till advanved level,2022-07-29T12:51:29Z,0,0
SYED GAMING 😈,Yeah please continue for advanced now,2022-07-29T09:19:06Z,0,0
PIY GAMERZ,I am complete watch this video,2022-07-29T08:40:57Z,0,0
सनातन १०८ॐ  🙏,Isko seekhne ke baad kya kare?? kya ye full python hai,2022-07-29T07:58:13Z,0,0
Gourav Roy,Yahape 3 pycharm dikha raha hy or not valid license bolraha hy login karne jau to,2022-07-28T19:38:16Z,0,0
Tods,Seriously I Am From c++ <br>But C++ ke baad python dekh kar Mujhe aisa lag Raha hai Jaise 12th class ka Banda nursery Ka Homework Dekh raha hai😂😂😂 !,2022-07-28T18:23:13Z,1,0
Ｕｌｔｒａ Ｉｎｓｔｉｎｃｔ Ｅｇｏ,Sharaddha di please help me out im changing career line and im going for data analyst i wanna learn how analyst data by python,2022-07-28T18:19:27Z,0,0
Rikesh Giri,is it ok to learn as a 12 yrs boe,2022-07-28T14:37:31Z,0,0
Kishan Anand,Didi please continue 🙏 python series,2022-07-28T10:37:49Z,0,0
ABHIRUP,Video for AI,2022-07-28T06:40:06Z,0,0
Yaduvanshi,Di java Extation instal nhi ho raha hai,2022-07-28T02:13:53Z,0,0
Ayush Dubey,"Very Helpful, Thankyou",2022-07-27T17:38:15Z,0,0
time Traveller,Shradda didi please make python course,2022-07-27T17:13:42Z,0,0
